"Population","Filename","Center","Sample","Replicate","Proportion","Count","Parent","Count_Parent"
"Memory","1369_3_T REG.fcs","Baylor","1369","3",0.026201521618111,706,"CD4",26945
"CD3","1369_3_T REG.fcs","Baylor","1369","3",0.74982152336671,40962,"Live",54629
"Lymphocytes","1369_3_T REG.fcs","Baylor","1369","3",1,57713,"nonDebris",57713
"CCR4-CD45RO+","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.0732208967503085,178,"CD25+CD127-",2431
"CCR4+HLADR-","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.450020567667626,1094,"CD25+CD127-",2431
"CCR4-HLADR-","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.455368161250514,1107,"CD25+CD127-",2431
"CCR4+HLADR+","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.088440970793912,215,"CD25+CD127-",2431
"CCR4+CD45RO-","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.0769230769230769,187,"CD25+CD127-",2431
"CCR4-HLADR+","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.00617030028794735,15,"CD25+CD127-",2431
"CCR4+CD45RO+","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.461538461538462,1122,"CD25+CD127-",2431
"CCR4-CD45RO-","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.388317564788153,944,"CD25+CD127-",2431
"CD4","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.61211993613699,34889,"CD3",56997
"Activated","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.00616240075668549,215,"CD4",34889
"Total","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.0375189887930293,1309,"CD4",34889
"Naive","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.00535985554186133,187,"CD4",34889
"Memory","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.032159133251168,1122,"CD4",34889
"CD25+CD127-","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.0696781220441973,2431,"CD4",34889
"CD3","1369_3_Treg_B09.fcs","NHLBI","1369","3",0.729869897044512,56997,"Live",78092
"Lymphocytes","1369_3_Treg_B09.fcs","NHLBI","1369","3",1,80828,"nonDebris",80828
"CCR4+HLADR+","1369-1_B7_B07.fcs","Stanford","1369","1",0.032089552238806,43,"CD25+CD127-",1340
"CCR4+HLADR-","1369-1_B7_B07.fcs","Stanford","1369","1",0.354477611940299,475,"CD25+CD127-",1340
"CCR4-CD45RO+","1369-1_B7_B07.fcs","Stanford","1369","1",0.197761194029851,265,"CD25+CD127-",1340
"CCR4+CD45RO-","1369-1_B7_B07.fcs","Stanford","1369","1",0.073134328358209,98,"CD25+CD127-",1340
"CCR4-HLADR-","1369-1_B7_B07.fcs","Stanford","1369","1",0.6,804,"CD25+CD127-",1340
"CCR4-HLADR+","1369-1_B7_B07.fcs","Stanford","1369","1",0.0134328358208955,18,"CD25+CD127-",1340
"CCR4-CD45RO-","1369-1_B7_B07.fcs","Stanford","1369","1",0.415671641791045,557,"CD25+CD127-",1340
"CCR4+CD45RO+","1369-1_B7_B07.fcs","Stanford","1369","1",0.313432835820896,420,"CD25+CD127-",1340
"CD4","1369-1_B7_B07.fcs","Stanford","1369","1",0.631435427574171,23156,"CD3",36672
"Activated","1369-1_B7_B07.fcs","Stanford","1369","1",0.00185697011573674,43,"CD4",23156
"Naive","1369-1_B7_B07.fcs","Stanford","1369","1",0.00423216444981862,98,"CD4",23156
"Memory","1369-1_B7_B07.fcs","Stanford","1369","1",0.0181378476420798,420,"CD4",23156
"Total","1369-1_B7_B07.fcs","Stanford","1369","1",0.0223700120918984,518,"CD4",23156
"CD25+CD127-","1369-1_B7_B07.fcs","Stanford","1369","1",0.0578683710485403,1340,"CD4",23156
"CD3","1369-1_B7_B07.fcs","Stanford","1369","1",0.741103005072449,36672,"Live",49483
"Lymphocytes","1369-1_B7_B07.fcs","Stanford","1369","1",1,52971,"nonDebris",52971
"CCR4+HLADR-","1369-2_B8_B08.fcs","Stanford","1369","2",0.365325077399381,472,"CD25+CD127-",1292
"CCR4+CD45RO-","1369-2_B8_B08.fcs","Stanford","1369","2",0.0952012383900929,123,"CD25+CD127-",1292
"CCR4-HLADR-","1369-2_B8_B08.fcs","Stanford","1369","2",0.580495356037152,750,"CD25+CD127-",1292
"CCR4-HLADR+","1369-2_B8_B08.fcs","Stanford","1369","2",0.0108359133126935,14,"CD25+CD127-",1292
"CCR4-CD45RO+","1369-2_B8_B08.fcs","Stanford","1369","2",0.146284829721362,189,"CD25+CD127-",1292
"CCR4+CD45RO+","1369-2_B8_B08.fcs","Stanford","1369","2",0.313467492260062,405,"CD25+CD127-",1292
"CCR4+HLADR+","1369-2_B8_B08.fcs","Stanford","1369","2",0.043343653250774,56,"CD25+CD127-",1292
"CCR4-CD45RO-","1369-2_B8_B08.fcs","Stanford","1369","2",0.445046439628483,575,"CD25+CD127-",1292
"CD4","1369-2_B8_B08.fcs","Stanford","1369","2",0.626120358514725,22983,"CD3",36707
"Naive","1369-2_B8_B08.fcs","Stanford","1369","2",0.00535178175172954,123,"CD4",22983
"Memory","1369-2_B8_B08.fcs","Stanford","1369","2",0.0176217204020363,405,"CD4",22983
"Total","1369-2_B8_B08.fcs","Stanford","1369","2",0.0229735021537658,528,"CD4",22983
"Activated","1369-2_B8_B08.fcs","Stanford","1369","2",0.00243658356176304,56,"CD4",22983
"CD25+CD127-","1369-2_B8_B08.fcs","Stanford","1369","2",0.056215463603533,1292,"CD4",22983
"CD3","1369-2_B8_B08.fcs","Stanford","1369","2",0.744790504210206,36707,"Live",49285
"Lymphocytes","1369-2_B8_B08.fcs","Stanford","1369","2",1,52533,"nonDebris",52533
"CCR4+HLADR-","1369-3_B9_B09.fcs","Stanford","1369","3",0.384976525821596,492,"CD25+CD127-",1278
"CCR4+HLADR+","1369-3_B9_B09.fcs","Stanford","1369","3",0.0195618153364632,25,"CD25+CD127-",1278
"CCR4-CD45RO+","1369-3_B9_B09.fcs","Stanford","1369","3",0.173708920187793,222,"CD25+CD127-",1278
"CCR4-HLADR-","1369-3_B9_B09.fcs","Stanford","1369","3",0.586071987480438,749,"CD25+CD127-",1278
"CCR4-HLADR+","1369-3_B9_B09.fcs","Stanford","1369","3",0.00938967136150235,12,"CD25+CD127-",1278
"CCR4+CD45RO-","1369-3_B9_B09.fcs","Stanford","1369","3",0.103286384976526,132,"CD25+CD127-",1278
"CCR4-CD45RO-","1369-3_B9_B09.fcs","Stanford","1369","3",0.421752738654147,539,"CD25+CD127-",1278
"CCR4+CD45RO+","1369-3_B9_B09.fcs","Stanford","1369","3",0.301251956181534,385,"CD25+CD127-",1278
"CD4","1369-3_B9_B09.fcs","Stanford","1369","3",0.634161473928408,23509,"CD3",37071
"CD25+CD127-","1369-3_B9_B09.fcs","Stanford","1369","3",0.0543621591730827,1278,"CD4",23509
"Naive","1369-3_B9_B09.fcs","Stanford","1369","3",0.00561487090050619,132,"CD4",23509
"Activated","1369-3_B9_B09.fcs","Stanford","1369","3",0.00106342251903526,25,"CD4",23509
"Total","1369-3_B9_B09.fcs","Stanford","1369","3",0.0219915776936492,517,"CD4",23509
"Memory","1369-3_B9_B09.fcs","Stanford","1369","3",0.0163767067931431,385,"CD4",23509
"CD3","1369-3_B9_B09.fcs","Stanford","1369","3",0.741049475262369,37071,"Live",50025
"Lymphocytes","1369-3_B9_B09.fcs","Stanford","1369","3",1,53338,"nonDebris",53338
"CCR4+HLADR-","lot 12828_B1_B01.fcs","Miami","12828","1",0.337074303405573,871,"CD25+CD127-",2584
"CCR4-HLADR+","lot 12828_B1_B01.fcs","Miami","12828","1",0.0208978328173375,54,"CD25+CD127-",2584
"CCR4+CD45RO-","lot 12828_B1_B01.fcs","Miami","12828","1",0.0561145510835913,145,"CD25+CD127-",2584
"CCR4+HLADR+","lot 12828_B1_B01.fcs","Miami","12828","1",0.247291021671827,639,"CD25+CD127-",2584
"CCR4-CD45RO-","lot 12828_B1_B01.fcs","Miami","12828","1",0.298374613003096,771,"CD25+CD127-",2584
"CCR4+CD45RO+","lot 12828_B1_B01.fcs","Miami","12828","1",0.528250773993808,1365,"CD25+CD127-",2584
"CCR4-HLADR-","lot 12828_B1_B01.fcs","Miami","12828","1",0.394736842105263,1020,"CD25+CD127-",2584
"CCR4-CD45RO+","lot 12828_B1_B01.fcs","Miami","12828","1",0.117260061919505,303,"CD25+CD127-",2584
"CD4","lot 12828_B1_B01.fcs","Miami","12828","1",0.408004778972521,15026,"CD3",36828
"Activated","lot 12828_B1_B01.fcs","Miami","12828","1",0.042526287767869,639,"CD4",15026
"Naive","lot 12828_B1_B01.fcs","Miami","12828","1",0.00964994010382005,145,"CD4",15026
"Total","lot 12828_B1_B01.fcs","Miami","12828","1",0.10049247970185,1510,"CD4",15026
"Memory","lot 12828_B1_B01.fcs","Miami","12828","1",0.0908425395980301,1365,"CD4",15026
"CD25+CD127-","lot 12828_B1_B01.fcs","Miami","12828","1",0.171968587781179,2584,"CD4",15026
"CD3","lot 12828_B1_B01.fcs","Miami","12828","1",0.677358837594262,36828,"Live",54370
"Lymphocytes","lot 12828_B1_B01.fcs","Miami","12828","1",1,56269,"nonDebris",56269
"CCR4+HLADR+","lot 12828_B2_B02.fcs","Miami","12828","2",0.268817204301075,725,"CD25+CD127-",2697
"CCR4+HLADR-","lot 12828_B2_B02.fcs","Miami","12828","2",0.32072673340749,865,"CD25+CD127-",2697
"CCR4-CD45RO+","lot 12828_B2_B02.fcs","Miami","12828","2",0.10752688172043,290,"CD25+CD127-",2697
"CCR4-CD45RO-","lot 12828_B2_B02.fcs","Miami","12828","2",0.302929180571005,817,"CD25+CD127-",2697
"CCR4+CD45RO-","lot 12828_B2_B02.fcs","Miami","12828","2",0.0541342232109752,146,"CD25+CD127-",2697
"CCR4-HLADR+","lot 12828_B2_B02.fcs","Miami","12828","2",0.0189098998887653,51,"CD25+CD127-",2697
"CCR4+CD45RO+","lot 12828_B2_B02.fcs","Miami","12828","2",0.53540971449759,1444,"CD25+CD127-",2697
"CCR4-HLADR-","lot 12828_B2_B02.fcs","Miami","12828","2",0.39154616240267,1056,"CD25+CD127-",2697
"CD4","lot 12828_B2_B02.fcs","Miami","12828","2",0.419678865759876,16754,"CD3",39921
"Naive","lot 12828_B2_B02.fcs","Miami","12828","2",0.00871433687477617,146,"CD4",16754
"Total","lot 12828_B2_B02.fcs","Miami","12828","2",0.0949027098006446,1590,"CD4",16754
"CD25+CD127-","lot 12828_B2_B02.fcs","Miami","12828","2",0.160976483227886,2697,"CD4",16754
"Memory","lot 12828_B2_B02.fcs","Miami","12828","2",0.0861883729258685,1444,"CD4",16754
"Activated","lot 12828_B2_B02.fcs","Miami","12828","2",0.0432732481795392,725,"CD4",16754
"CD3","lot 12828_B2_B02.fcs","Miami","12828","2",0.679148024021367,39921,"Live",58781
"Lymphocytes","lot 12828_B2_B02.fcs","Miami","12828","2",1,60950,"nonDebris",60950
"CCR4-CD45RO-","lot 12828_B3_B03.fcs","Miami","12828","3",0.28968253968254,803,"CD25+CD127-",2772
"CCR4+CD45RO-","lot 12828_B3_B03.fcs","Miami","12828","3",0.0667388167388167,185,"CD25+CD127-",2772
"CCR4-CD45RO+","lot 12828_B3_B03.fcs","Miami","12828","3",0.106782106782107,296,"CD25+CD127-",2772
"CCR4+HLADR+","lot 12828_B3_B03.fcs","Miami","12828","3",0.287518037518038,797,"CD25+CD127-",2772
"CCR4+CD45RO+","lot 12828_B3_B03.fcs","Miami","12828","3",0.536796536796537,1488,"CD25+CD127-",2772
"CCR4-HLADR+","lot 12828_B3_B03.fcs","Miami","12828","3",0.0209235209235209,58,"CD25+CD127-",2772
"CCR4-HLADR-","lot 12828_B3_B03.fcs","Miami","12828","3",0.375541125541126,1041,"CD25+CD127-",2772
"CCR4+HLADR-","lot 12828_B3_B03.fcs","Miami","12828","3",0.316017316017316,876,"CD25+CD127-",2772
"CD4","lot 12828_B3_B03.fcs","Miami","12828","3",0.416436660045915,16144,"CD3",38767
"Naive","lot 12828_B3_B03.fcs","Miami","12828","3",0.0114593657086224,185,"CD4",16144
"Activated","lot 12828_B3_B03.fcs","Miami","12828","3",0.0493681863230922,797,"CD4",16144
"CD25+CD127-","lot 12828_B3_B03.fcs","Miami","12828","3",0.171704658077304,2772,"CD4",16144
"Total","lot 12828_B3_B03.fcs","Miami","12828","3",0.103629831516353,1673,"CD4",16144
"Memory","lot 12828_B3_B03.fcs","Miami","12828","3",0.0921704658077304,1488,"CD4",16144
"CD3","lot 12828_B3_B03.fcs","Miami","12828","3",0.674103183849484,38767,"Live",57509
"Lymphocytes","lot 12828_B3_B03.fcs","Miami","12828","3",1,59285,"nonDebris",59285
"CCR4+HLADR+","lot 1349_B4_B04.fcs","Miami","1349","1",0.402912621359223,664,"CD25+CD127-",1648
"CCR4+CD45RO-","lot 1349_B4_B04.fcs","Miami","1349","1",0.0351941747572816,58,"CD25+CD127-",1648
"CCR4-CD45RO-","lot 1349_B4_B04.fcs","Miami","1349","1",0.155946601941748,257,"CD25+CD127-",1648
"CCR4-HLADR+","lot 1349_B4_B04.fcs","Miami","1349","1",0.033373786407767,55,"CD25+CD127-",1648
"CCR4+CD45RO+","lot 1349_B4_B04.fcs","Miami","1349","1",0.694781553398058,1145,"CD25+CD127-",1648
"CCR4-CD45RO+","lot 1349_B4_B04.fcs","Miami","1349","1",0.114077669902913,188,"CD25+CD127-",1648
"CCR4-HLADR-","lot 1349_B4_B04.fcs","Miami","1349","1",0.236650485436893,390,"CD25+CD127-",1648
"CCR4+HLADR-","lot 1349_B4_B04.fcs","Miami","1349","1",0.327063106796116,539,"CD25+CD127-",1648
"CD4","lot 1349_B4_B04.fcs","Miami","1349","1",0.536241153774733,25990,"CD3",48467
"Naive","lot 1349_B4_B04.fcs","Miami","1349","1",0.00223162754905733,58,"CD4",25990
"Memory","lot 1349_B4_B04.fcs","Miami","1349","1",0.0440554059253559,1145,"CD4",25990
"Total","lot 1349_B4_B04.fcs","Miami","1349","1",0.0462870334744132,1203,"CD4",25990
"Activated","lot 1349_B4_B04.fcs","Miami","1349","1",0.0255482878030012,664,"CD4",25990
"CD25+CD127-","lot 1349_B4_B04.fcs","Miami","1349","1",0.0634090034628703,1648,"CD4",25990
"CD3","lot 1349_B4_B04.fcs","Miami","1349","1",0.79296804698876,48467,"Live",61121
"Lymphocytes","lot 1349_B4_B04.fcs","Miami","1349","1",1,62777,"nonDebris",62777
"CCR4+CD45RO-","lot 1349_B5_B05.fcs","Miami","1349","2",0.0376375217139548,65,"CD25+CD127-",1727
"CCR4+HLADR+","lot 1349_B5_B05.fcs","Miami","1349","2",0.399536768963521,690,"CD25+CD127-",1727
"CCR4+CD45RO+","lot 1349_B5_B05.fcs","Miami","1349","2",0.679212507237985,1173,"CD25+CD127-",1727
"CCR4-HLADR+","lot 1349_B5_B05.fcs","Miami","1349","2",0.0260567458019687,45,"CD25+CD127-",1727
"CCR4+HLADR-","lot 1349_B5_B05.fcs","Miami","1349","2",0.317313259988419,548,"CD25+CD127-",1727
"CCR4-HLADR-","lot 1349_B5_B05.fcs","Miami","1349","2",0.257093225246091,444,"CD25+CD127-",1727
"CCR4-CD45RO+","lot 1349_B5_B05.fcs","Miami","1349","2",0.11696583671106,202,"CD25+CD127-",1727
"CCR4-CD45RO-","lot 1349_B5_B05.fcs","Miami","1349","2",0.166184134337001,287,"CD25+CD127-",1727
"CD4","lot 1349_B5_B05.fcs","Miami","1349","2",0.532132039857776,24245,"CD3",45562
"Naive","lot 1349_B5_B05.fcs","Miami","1349","2",0.00268096514745308,65,"CD4",24245
"Total","lot 1349_B5_B05.fcs","Miami","1349","2",0.051062074654568,1238,"CD4",24245
"Activated","lot 1349_B5_B05.fcs","Miami","1349","2",0.0284594761806558,690,"CD4",24245
"Memory","lot 1349_B5_B05.fcs","Miami","1349","2",0.0483811095071149,1173,"CD4",24245
"CD25+CD127-","lot 1349_B5_B05.fcs","Miami","1349","2",0.0712311816869458,1727,"CD4",24245
"CD3","lot 1349_B5_B05.fcs","Miami","1349","2",0.783094427829913,45562,"Live",58182
"Lymphocytes","lot 1349_B5_B05.fcs","Miami","1349","2",1,60084,"nonDebris",60084
"CCR4+CD45RO-","lot 1349_B6_B06.fcs","Miami","1349","3",0.0395869191049914,69,"CD25+CD127-",1743
"CCR4+HLADR-","lot 1349_B6_B06.fcs","Miami","1349","3",0.349971313826736,610,"CD25+CD127-",1743
"CCR4+CD45RO+","lot 1349_B6_B06.fcs","Miami","1349","3",0.700516351118761,1221,"CD25+CD127-",1743
"CCR4-CD45RO+","lot 1349_B6_B06.fcs","Miami","1349","3",0.107860011474469,188,"CD25+CD127-",1743
"CCR4-HLADR+","lot 1349_B6_B06.fcs","Miami","1349","3",0.0223752151462995,39,"CD25+CD127-",1743
"CCR4+HLADR+","lot 1349_B6_B06.fcs","Miami","1349","3",0.390131956397017,680,"CD25+CD127-",1743
"CCR4-HLADR-","lot 1349_B6_B06.fcs","Miami","1349","3",0.237521514629948,414,"CD25+CD127-",1743
"CCR4-CD45RO-","lot 1349_B6_B06.fcs","Miami","1349","3",0.152036718301779,265,"CD25+CD127-",1743
"CD4","lot 1349_B6_B06.fcs","Miami","1349","3",0.531682052615611,24535,"CD3",46146
"Naive","lot 1349_B6_B06.fcs","Miami","1349","3",0.0028123089464031,69,"CD4",24535
"Memory","lot 1349_B6_B06.fcs","Miami","1349","3",0.0497656409211331,1221,"CD4",24535
"CD25+CD127-","lot 1349_B6_B06.fcs","Miami","1349","3",0.0710413694721826,1743,"CD4",24535
"Total","lot 1349_B6_B06.fcs","Miami","1349","3",0.0525779498675362,1290,"CD4",24535
"Activated","lot 1349_B6_B06.fcs","Miami","1349","3",0.0277155084573059,680,"CD4",24535
"CD3","lot 1349_B6_B06.fcs","Miami","1349","3",0.791390842051106,46146,"Live",58310
"Lymphocytes","lot 1349_B6_B06.fcs","Miami","1349","3",1,60430,"nonDebris",60430
"CCR4+CD45RO+","lot 1369_B7_B07.fcs","Miami","1369","1",0.437125748502994,1022,"CD25+CD127-",2338
"CCR4-HLADR+","lot 1369_B7_B07.fcs","Miami","1369","1",0.0119760479041916,28,"CD25+CD127-",2338
"CCR4-CD45RO+","lot 1369_B7_B07.fcs","Miami","1369","1",0.107356715141146,251,"CD25+CD127-",2338
"CCR4+HLADR-","lot 1369_B7_B07.fcs","Miami","1369","1",0.430282292557742,1006,"CD25+CD127-",2338
"CCR4+CD45RO-","lot 1369_B7_B07.fcs","Miami","1369","1",0.0808383233532934,189,"CD25+CD127-",2338
"CCR4-HLADR-","lot 1369_B7_B07.fcs","Miami","1369","1",0.470059880239521,1099,"CD25+CD127-",2338
"CCR4-CD45RO-","lot 1369_B7_B07.fcs","Miami","1369","1",0.374679213002566,876,"CD25+CD127-",2338
"CCR4+HLADR+","lot 1369_B7_B07.fcs","Miami","1369","1",0.0876817792985458,205,"CD25+CD127-",2338
"CD4","lot 1369_B7_B07.fcs","Miami","1369","1",0.610760083694143,29482,"CD3",48271
"Naive","lot 1369_B7_B07.fcs","Miami","1369","1",0.00641069126924903,189,"CD4",29482
"CD25+CD127-","lot 1369_B7_B07.fcs","Miami","1369","1",0.0793026253307103,2338,"CD4",29482
"Memory","lot 1369_B7_B07.fcs","Miami","1369","1",0.0346652194559392,1022,"CD4",29482
"Total","lot 1369_B7_B07.fcs","Miami","1369","1",0.0410759107251882,1211,"CD4",29482
"Activated","lot 1369_B7_B07.fcs","Miami","1369","1",0.0069533952920426,205,"CD4",29482
"CD3","lot 1369_B7_B07.fcs","Miami","1369","1",0.763793730913464,48271,"Live",63199
"Lymphocytes","lot 1369_B7_B07.fcs","Miami","1369","1",1,63966,"nonDebris",63966
"CCR4+CD45RO+","lot 1369_B8_B08.fcs","Miami","1369","2",0.435491383325571,935,"CD25+CD127-",2147
"CCR4+HLADR-","lot 1369_B8_B08.fcs","Miami","1369","2",0.406148113646949,872,"CD25+CD127-",2147
"CCR4+HLADR+","lot 1369_B8_B08.fcs","Miami","1369","2",0.0992081974848626,213,"CD25+CD127-",2147
"CCR4-CD45RO+","lot 1369_B8_B08.fcs","Miami","1369","2",0.137401024685608,295,"CD25+CD127-",2147
"CCR4-HLADR-","lot 1369_B8_B08.fcs","Miami","1369","2",0.479273404750815,1029,"CD25+CD127-",2147
"CCR4+CD45RO-","lot 1369_B8_B08.fcs","Miami","1369","2",0.0698649278062413,150,"CD25+CD127-",2147
"CCR4-CD45RO-","lot 1369_B8_B08.fcs","Miami","1369","2",0.35724266418258,767,"CD25+CD127-",2147
"CCR4-HLADR+","lot 1369_B8_B08.fcs","Miami","1369","2",0.0153702841173731,33,"CD25+CD127-",2147
"CD4","lot 1369_B8_B08.fcs","Miami","1369","2",0.609614258221069,29142,"CD3",47804
"Naive","lot 1369_B8_B08.fcs","Miami","1369","2",0.00514721021206506,150,"CD4",29142
"Memory","lot 1369_B8_B08.fcs","Miami","1369","2",0.0320842769885389,935,"CD4",29142
"Total","lot 1369_B8_B08.fcs","Miami","1369","2",0.0372314872006039,1085,"CD4",29142
"CD25+CD127-","lot 1369_B8_B08.fcs","Miami","1369","2",0.0736737355020246,2147,"CD4",29142
"Activated","lot 1369_B8_B08.fcs","Miami","1369","2",0.00730903850113239,213,"CD4",29142
"CD3","lot 1369_B8_B08.fcs","Miami","1369","2",0.755830316062422,47804,"Live",63247
"Lymphocytes","lot 1369_B8_B08.fcs","Miami","1369","2",1,63871,"nonDebris",63871
"CCR4-CD45RO+","lot 1369_B9_B09.fcs","Miami","1369","3",0.125292192613371,268,"CD25+CD127-",2139
"CCR4+CD45RO+","lot 1369_B9_B09.fcs","Miami","1369","3",0.392239364188873,839,"CD25+CD127-",2139
"CCR4-HLADR+","lot 1369_B9_B09.fcs","Miami","1369","3",0.0130902290790089,28,"CD25+CD127-",2139
"CCR4+CD45RO-","lot 1369_B9_B09.fcs","Miami","1369","3",0.0570359981299673,122,"CD25+CD127-",2139
"CCR4-HLADR-","lot 1369_B9_B09.fcs","Miami","1369","3",0.537634408602151,1150,"CD25+CD127-",2139
"CCR4+HLADR+","lot 1369_B9_B09.fcs","Miami","1369","3",0.08835904628331,189,"CD25+CD127-",2139
"CCR4+HLADR-","lot 1369_B9_B09.fcs","Miami","1369","3",0.360916316035531,772,"CD25+CD127-",2139
"CCR4-CD45RO-","lot 1369_B9_B09.fcs","Miami","1369","3",0.425432445067789,910,"CD25+CD127-",2139
"CD4","lot 1369_B9_B09.fcs","Miami","1369","3",0.606275557039139,29060,"CD3",47932
"CD25+CD127-","lot 1369_B9_B09.fcs","Miami","1369","3",0.0736063317274604,2139,"CD4",29060
"Memory","lot 1369_B9_B09.fcs","Miami","1369","3",0.0288713007570544,839,"CD4",29060
"Naive","lot 1369_B9_B09.fcs","Miami","1369","3",0.00419821059876118,122,"CD4",29060
"Total","lot 1369_B9_B09.fcs","Miami","1369","3",0.0330695113558156,961,"CD4",29060
"Activated","lot 1369_B9_B09.fcs","Miami","1369","3",0.00650378527185134,189,"CD4",29060
"CD3","lot 1369_B9_B09.fcs","Miami","1369","3",0.759980973521484,47932,"Live",63070
"Lymphocytes","lot 1369_B9_B09.fcs","Miami","1369","3",1,63949,"nonDebris",63949
"CCR4-HLADR-","TREG 22013_12828_001.fcs","UCLA","12828","1",0.407168747482884,1011,"CD25+CD127-",2483
"CCR4-CD45RO+","TREG 22013_12828_001.fcs","UCLA","12828","1",0.0994764397905759,247,"CD25+CD127-",2483
"CCR4+HLADR-","TREG 22013_12828_001.fcs","UCLA","12828","1",0.322190898107128,800,"CD25+CD127-",2483
"CCR4+CD45RO+","TREG 22013_12828_001.fcs","UCLA","12828","1",0.530809504631494,1318,"CD25+CD127-",2483
"CCR4+CD45RO-","TREG 22013_12828_001.fcs","UCLA","12828","1",0.0455094643576319,113,"CD25+CD127-",2483
"CCR4-CD45RO-","TREG 22013_12828_001.fcs","UCLA","12828","1",0.324204591220298,805,"CD25+CD127-",2483
"CCR4+HLADR+","TREG 22013_12828_001.fcs","UCLA","12828","1",0.254128070881998,631,"CD25+CD127-",2483
"CCR4-HLADR+","TREG 22013_12828_001.fcs","UCLA","12828","1",0.0165122835279903,41,"CD25+CD127-",2483
"CD4","TREG 22013_12828_001.fcs","UCLA","12828","1",0.393148814695296,15838,"CD3",40285
"Memory","TREG 22013_12828_001.fcs","UCLA","12828","1",0.0832175779770173,1318,"CD4",15838
"Naive","TREG 22013_12828_001.fcs","UCLA","12828","1",0.00713473923475186,113,"CD4",15838
"Total","TREG 22013_12828_001.fcs","UCLA","12828","1",0.0903523172117692,1431,"CD4",15838
"Activated","TREG 22013_12828_001.fcs","UCLA","12828","1",0.0398408890011365,631,"CD4",15838
"CD25+CD127-","TREG 22013_12828_001.fcs","UCLA","12828","1",0.156774845308751,2483,"CD4",15838
"CD3","TREG 22013_12828_001.fcs","UCLA","12828","1",0.67391013416307,40285,"Live",59778
"Lymphocytes","TREG 22013_12828_001.fcs","UCLA","12828","1",1,77751,"nonDebris",77751
"CCR4-HLADR-","TREG 22013_12828_002.fcs","UCLA","12828","2",0.428852975955853,1088,"CD25+CD127-",2537
"CCR4-CD45RO+","TREG 22013_12828_002.fcs","UCLA","12828","2",0.124950729207726,317,"CD25+CD127-",2537
"CCR4+CD45RO+","TREG 22013_12828_002.fcs","UCLA","12828","2",0.516357903035081,1310,"CD25+CD127-",2537
"CCR4+HLADR-","TREG 22013_12828_002.fcs","UCLA","12828","2",0.326369728025227,828,"CD25+CD127-",2537
"CCR4+CD45RO-","TREG 22013_12828_002.fcs","UCLA","12828","2",0.0386283011430824,98,"CD25+CD127-",2537
"CCR4-CD45RO-","TREG 22013_12828_002.fcs","UCLA","12828","2",0.320063066614111,812,"CD25+CD127-",2537
"CCR4-HLADR+","TREG 22013_12828_002.fcs","UCLA","12828","2",0.0161608198659834,41,"CD25+CD127-",2537
"CCR4+HLADR+","TREG 22013_12828_002.fcs","UCLA","12828","2",0.228616476152937,580,"CD25+CD127-",2537
"CD4","TREG 22013_12828_002.fcs","UCLA","12828","2",0.393036695954518,16730,"CD3",42566
"CD25+CD127-","TREG 22013_12828_002.fcs","UCLA","12828","2",0.151643753735804,2537,"CD4",16730
"Naive","TREG 22013_12828_002.fcs","UCLA","12828","2",0.00585774058577406,98,"CD4",16730
"Total","TREG 22013_12828_002.fcs","UCLA","12828","2",0.084160191273162,1408,"CD4",16730
"Activated","TREG 22013_12828_002.fcs","UCLA","12828","2",0.0346682606096832,580,"CD4",16730
"Memory","TREG 22013_12828_002.fcs","UCLA","12828","2",0.0783024506873879,1310,"CD4",16730
"CD3","TREG 22013_12828_002.fcs","UCLA","12828","2",0.682169300298086,42566,"Live",62398
"Lymphocytes","TREG 22013_12828_002.fcs","UCLA","12828","2",1,81451,"nonDebris",81451
"CCR4-CD45RO+","TREG 22013_12828_003.fcs","UCLA","12828","3",0.0976744186046512,252,"CD25+CD127-",2580
"CCR4-HLADR-","TREG 22013_12828_003.fcs","UCLA","12828","3",0.418217054263566,1079,"CD25+CD127-",2580
"CCR4-HLADR+","TREG 22013_12828_003.fcs","UCLA","12828","3",0.012015503875969,31,"CD25+CD127-",2580
"CCR4+CD45RO+","TREG 22013_12828_003.fcs","UCLA","12828","3",0.50968992248062,1315,"CD25+CD127-",2580
"CCR4+CD45RO-","TREG 22013_12828_003.fcs","UCLA","12828","3",0.060077519379845,155,"CD25+CD127-",2580
"CCR4+HLADR-","TREG 22013_12828_003.fcs","UCLA","12828","3",0.352325581395349,909,"CD25+CD127-",2580
"CCR4+HLADR+","TREG 22013_12828_003.fcs","UCLA","12828","3",0.217441860465116,561,"CD25+CD127-",2580
"CCR4-CD45RO-","TREG 22013_12828_003.fcs","UCLA","12828","3",0.332558139534884,858,"CD25+CD127-",2580
