"Population","Filename","Center","Sample","Replicate","Proportion","Count","Parent","Count_Parent"
"CD14+CD16+","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.0215467950647006,358,"CD14+Lineage-",16615
"HLADR+","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.260009886307464,526,"CD16-CD56-",2023
"CD11c+CD123+","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.230038022813688,121,"HLADR+",526
"CD11c-CD123+","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.256653992395437,135,"HLADR+",526
"CD11c+CD123-","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.368821292775665,194,"HLADR+",526
"CD11c-CD123-","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.144486692015209,76,"HLADR+",526
"CD14-Lineage-","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.140148041399188,8558,"Live",61064
"Monocytes","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.999983983086139,62433,"root",62434
"CD16-CD56+","DC_MONO_NK_1349_001.fcs","CIMR","1349","1",0.206295481468946,1219,"CD14-Lineage-",5909
"CD16+CD56+","DC_MONO_NK_1349_001.fcs","CIMR","1349","1",0.443729903536977,2622,"CD14-Lineage-",5909
"CD16-CD56-","DC_MONO_NK_1349_001.fcs","CIMR","1349","1",0.246403790827551,1456,"CD14-Lineage-",5909
"CD16+CD56-","DC_MONO_NK_1349_001.fcs","CIMR","1349","1",0.103570824166526,612,"CD14-Lineage-",5909
"CD14+CD16+","DC_MONO_NK_1349_001.fcs","CIMR","1349","1",0.0258170331672944,425,"CD14+Lineage-",16462
"HLADR+","DC_MONO_NK_1349_001.fcs","CIMR","1349","1",0.409340659340659,596,"CD16-CD56-",1456
"CD11c-CD123-","DC_MONO_NK_1349_001.fcs","CIMR","1349","1",0.139261744966443,83,"HLADR+",596
"CD11c+CD123-","DC_MONO_NK_1349_001.fcs","CIMR","1349","1",0.458053691275168,273,"HLADR+",596
"CD11c-CD123+","DC_MONO_NK_1349_001.fcs","CIMR","1349","1",0.35738255033557,213,"HLADR+",596
"CD11c+CD123+","DC_MONO_NK_1349_001.fcs","CIMR","1349","1",0.0453020134228188,27,"HLADR+",596
"CD14-Lineage-","DC_MONO_NK_1349_001.fcs","CIMR","1349","1",0.116762503211018,5909,"Live",50607
"Monocytes","DC_MONO_NK_1349_001.fcs","CIMR","1349","1",0.999864548462625,51672,"root",51679
"CD16-CD56-","DC_MONO_NK_1349_002.fcs","CIMR","1349","2",0.246547995341873,1482,"CD14-Lineage-",6011
"CD16+CD56+","DC_MONO_NK_1349_002.fcs","CIMR","1349","2",0.446847446348361,2686,"CD14-Lineage-",6011
"CD16-CD56+","DC_MONO_NK_1349_002.fcs","CIMR","1349","2",0.213109299617368,1281,"CD14-Lineage-",6011
"CD16+CD56-","DC_MONO_NK_1349_002.fcs","CIMR","1349","2",0.0934952586923973,562,"CD14-Lineage-",6011
"CD14+CD16+","DC_MONO_NK_1349_002.fcs","CIMR","1349","2",0.0239796536272254,396,"CD14+Lineage-",16514
"HLADR+","DC_MONO_NK_1349_002.fcs","CIMR","1349","2",0.39136302294197,580,"CD16-CD56-",1482
"CD11c-CD123+","DC_MONO_NK_1349_002.fcs","CIMR","1349","2",0.353448275862069,205,"HLADR+",580
"CD11c-CD123-","DC_MONO_NK_1349_002.fcs","CIMR","1349","2",0.131034482758621,76,"HLADR+",580
"CD11c+CD123-","DC_MONO_NK_1349_002.fcs","CIMR","1349","2",0.470689655172414,273,"HLADR+",580
"CD11c+CD123+","DC_MONO_NK_1349_002.fcs","CIMR","1349","2",0.0448275862068966,26,"HLADR+",580
"CD14-Lineage-","DC_MONO_NK_1349_002.fcs","CIMR","1349","2",0.117434454733716,6011,"Live",51186
"Monocytes","DC_MONO_NK_1349_002.fcs","CIMR","1349","2",0.999961771508305,52315,"root",52317
"CD16-CD56-","DC_MONO_NK_1349.fcs","CIMR","1349","3",0.234066463316744,1458,"CD14-Lineage-",6229
"CD16-CD56+","DC_MONO_NK_1349.fcs","CIMR","1349","3",0.21608604912506,1346,"CD14-Lineage-",6229
"CD16+CD56+","DC_MONO_NK_1349.fcs","CIMR","1349","3",0.456895167763686,2846,"CD14-Lineage-",6229
"CD16+CD56-","DC_MONO_NK_1349.fcs","CIMR","1349","3",0.0929523197945095,579,"CD14-Lineage-",6229
"CD14+CD16+","DC_MONO_NK_1349.fcs","CIMR","1349","3",0.0252812246317987,436,"CD14+Lineage-",17246
"HLADR+","DC_MONO_NK_1349.fcs","CIMR","1349","3",0.433470507544582,632,"CD16-CD56-",1458
"CD11c-CD123-","DC_MONO_NK_1349.fcs","CIMR","1349","3",0.128164556962025,81,"HLADR+",632
"CD11c+CD123-","DC_MONO_NK_1349.fcs","CIMR","1349","3",0.473101265822785,299,"HLADR+",632
"CD11c+CD123+","DC_MONO_NK_1349.fcs","CIMR","1349","3",0.0348101265822785,22,"HLADR+",632
"CD11c-CD123+","DC_MONO_NK_1349.fcs","CIMR","1349","3",0.363924050632911,230,"HLADR+",632
"CD14-Lineage-","DC_MONO_NK_1349.fcs","CIMR","1349","3",0.118566316430638,6229,"Live",52536
"Monocytes","DC_MONO_NK_1349.fcs","CIMR","1349","3",0.999888286879294,53703,"root",53709
"CD16+CD56+","DC_MONO_NK_1369_001.fcs","CIMR","1369","1",0.510854374359452,5483,"CD14-Lineage-",10733
"CD16+CD56-","DC_MONO_NK_1369_001.fcs","CIMR","1369","1",0.231622100065219,2486,"CD14-Lineage-",10733
"CD16-CD56+","DC_MONO_NK_1369_001.fcs","CIMR","1369","1",0.0488213919686947,524,"CD14-Lineage-",10733
"CD16-CD56-","DC_MONO_NK_1369_001.fcs","CIMR","1369","1",0.208702133606634,2240,"CD14-Lineage-",10733
"CD14+CD16+","DC_MONO_NK_1369_001.fcs","CIMR","1369","1",0.0306628966383915,488,"CD14+Lineage-",15915
"HLADR+","DC_MONO_NK_1369_001.fcs","CIMR","1369","1",0.440625,987,"CD16-CD56-",2240
"CD11c-CD123-","DC_MONO_NK_1369_001.fcs","CIMR","1369","1",0.132725430597771,131,"HLADR+",987
"CD11c-CD123+","DC_MONO_NK_1369_001.fcs","CIMR","1369","1",0.315096251266464,311,"HLADR+",987
"CD11c+CD123-","DC_MONO_NK_1369_001.fcs","CIMR","1369","1",0.546099290780142,539,"HLADR+",987
"CD11c+CD123+","DC_MONO_NK_1369_001.fcs","CIMR","1369","1",0.0060790273556231,6,"HLADR+",987
"CD14-Lineage-","DC_MONO_NK_1369_001.fcs","CIMR","1369","1",0.146144524175869,10733,"Live",73441
"Monocytes","DC_MONO_NK_1369_001.fcs","CIMR","1369","1",0.999895073710718,76236,"root",76244
"CD16+CD56+","DC_MONO_NK_1369_002.fcs","CIMR","1369","2",0.517370978091484,5644,"CD14-Lineage-",10909
"CD16+CD56-","DC_MONO_NK_1369_002.fcs","CIMR","1369","2",0.221101842515354,2412,"CD14-Lineage-",10909
"CD16-CD56+","DC_MONO_NK_1369_002.fcs","CIMR","1369","2",0.0504170868090567,550,"CD14-Lineage-",10909
"CD16-CD56-","DC_MONO_NK_1369_002.fcs","CIMR","1369","2",0.211110092584105,2303,"CD14-Lineage-",10909
"CD14+CD16+","DC_MONO_NK_1369_002.fcs","CIMR","1369","2",0.0253879577901924,409,"CD14+Lineage-",16110
"HLADR+","DC_MONO_NK_1369_002.fcs","CIMR","1369","2",0.422492401215805,973,"CD16-CD56-",2303
"CD11c+CD123-","DC_MONO_NK_1369_002.fcs","CIMR","1369","2",0.533401849948613,519,"HLADR+",973
"CD11c+CD123+","DC_MONO_NK_1369_002.fcs","CIMR","1369","2",0.0113052415210689,11,"HLADR+",973
"CD11c-CD123-","DC_MONO_NK_1369_002.fcs","CIMR","1369","2",0.120246659815005,117,"HLADR+",973
"CD11c-CD123+","DC_MONO_NK_1369_002.fcs","CIMR","1369","2",0.335046248715313,326,"HLADR+",973
"CD14-Lineage-","DC_MONO_NK_1369_002.fcs","CIMR","1369","2",0.149317674756019,10909,"Live",73059
"Monocytes","DC_MONO_NK_1369_002.fcs","CIMR","1369","2",0.999933892164899,75629,"root",75634
"CD16-CD56+","DC_MONO_NK_1369.fcs","CIMR","1369","3",0.0572626971824565,628,"CD14-Lineage-",10967
"CD16-CD56-","DC_MONO_NK_1369.fcs","CIMR","1369","3",0.218382419987234,2395,"CD14-Lineage-",10967
"CD16+CD56+","DC_MONO_NK_1369.fcs","CIMR","1369","3",0.504604723260691,5534,"CD14-Lineage-",10967
"CD16+CD56-","DC_MONO_NK_1369.fcs","CIMR","1369","3",0.219750159569618,2410,"CD14-Lineage-",10967
"CD14+CD16+","DC_MONO_NK_1369.fcs","CIMR","1369","3",0.029655770183259,479,"CD14+Lineage-",16152
"HLADR+","DC_MONO_NK_1369.fcs","CIMR","1369","3",0.423799582463466,1015,"CD16-CD56-",2395
"CD11c+CD123+","DC_MONO_NK_1369.fcs","CIMR","1369","3",0.00492610837438424,5,"HLADR+",1015
"CD11c-CD123+","DC_MONO_NK_1369.fcs","CIMR","1369","3",0.340886699507389,346,"HLADR+",1015
"CD11c+CD123-","DC_MONO_NK_1369.fcs","CIMR","1369","3",0.536945812807882,545,"HLADR+",1015
"CD11c-CD123-","DC_MONO_NK_1369.fcs","CIMR","1369","3",0.117241379310345,119,"HLADR+",1015
"CD14-Lineage-","DC_MONO_NK_1369.fcs","CIMR","1369","3",0.149744668068489,10967,"Live",73238
"Monocytes","DC_MONO_NK_1369.fcs","CIMR","1369","3",0.99981528393498,75778,"root",75792
"CD16-CD56-","DC,2f,MONO,2f,NK 22013_12828_001.fcs","UCLA","12828","1",0.278482276585122,2789,"CD14-Lineage-",10015
"CD16+CD56-","DC,2f,MONO,2f,NK 22013_12828_001.fcs","UCLA","12828","1",0.0336495257114328,337,"CD14-Lineage-",10015
"CD16+CD56+","DC,2f,MONO,2f,NK 22013_12828_001.fcs","UCLA","12828","1",0.258012980529206,2584,"CD14-Lineage-",10015
"CD16-CD56+","DC,2f,MONO,2f,NK 22013_12828_001.fcs","UCLA","12828","1",0.429855217174239,4305,"CD14-Lineage-",10015
"CD14+CD16+","DC,2f,MONO,2f,NK 22013_12828_001.fcs","UCLA","12828","1",0.0149911236767703,456,"CD14+Lineage-",30418
"HLADR+","DC,2f,MONO,2f,NK 22013_12828_001.fcs","UCLA","12828","1",0.853352456077447,2380,"CD16-CD56-",2789
"CD11c+CD123+","DC,2f,MONO,2f,NK 22013_12828_001.fcs","UCLA","12828","1",0.626890756302521,1492,"HLADR+",2380
"CD11c-CD123-","DC,2f,MONO,2f,NK 22013_12828_001.fcs","UCLA","12828","1",0.0747899159663866,178,"HLADR+",2380
"CD11c-CD123+","DC,2f,MONO,2f,NK 22013_12828_001.fcs","UCLA","12828","1",0.0823529411764706,196,"HLADR+",2380
"CD11c+CD123-","DC,2f,MONO,2f,NK 22013_12828_001.fcs","UCLA","12828","1",0.215966386554622,514,"HLADR+",2380
"CD14-Lineage-","DC,2f,MONO,2f,NK 22013_12828_001.fcs","UCLA","12828","1",0.113569354985031,10015,"Live",88184
"Monocytes","DC,2f,MONO,2f,NK 22013_12828_001.fcs","UCLA","12828","1",0.998030738586206,88184,"root",88358
"CD16+CD56+","DC,2f,MONO,2f,NK 22013_12828_002.fcs","UCLA","12828","2",0.294346137246439,2046,"CD14-Lineage-",6951
"CD16-CD56+","DC,2f,MONO,2f,NK 22013_12828_002.fcs","UCLA","12828","2",0.453316069630269,3151,"CD14-Lineage-",6951
"CD16+CD56-","DC,2f,MONO,2f,NK 22013_12828_002.fcs","UCLA","12828","2",0.0241691842900302,168,"CD14-Lineage-",6951
"CD16-CD56-","DC,2f,MONO,2f,NK 22013_12828_002.fcs","UCLA","12828","2",0.228168608833261,1586,"CD14-Lineage-",6951
"CD14+CD16+","DC,2f,MONO,2f,NK 22013_12828_002.fcs","UCLA","12828","2",0.0142668645884875,346,"CD14+Lineage-",24252
"HLADR+","DC,2f,MONO,2f,NK 22013_12828_002.fcs","UCLA","12828","2",0.782471626733922,1241,"CD16-CD56-",1586
"CD11c-CD123+","DC,2f,MONO,2f,NK 22013_12828_002.fcs","UCLA","12828","2",0.107171635777599,133,"HLADR+",1241
"CD11c+CD123+","DC,2f,MONO,2f,NK 22013_12828_002.fcs","UCLA","12828","2",0.558420628525383,693,"HLADR+",1241
"CD11c-CD123-","DC,2f,MONO,2f,NK 22013_12828_002.fcs","UCLA","12828","2",0.064464141821112,80,"HLADR+",1241
"CD11c+CD123-","DC,2f,MONO,2f,NK 22013_12828_002.fcs","UCLA","12828","2",0.269943593875907,335,"HLADR+",1241
"CD14-Lineage-","DC,2f,MONO,2f,NK 22013_12828_002.fcs","UCLA","12828","2",0.10000719372707,6951,"Live",69505
"Monocytes","DC,2f,MONO,2f,NK 22013_12828_002.fcs","UCLA","12828","2",0.997531466624568,69505,"root",69677
"CD16-CD56-","DC,2f,MONO,2f,NK 22013_12828_003.fcs","UCLA","12828","3",0.314323607427056,2370,"CD14-Lineage-",7540
"CD16+CD56+","DC,2f,MONO,2f,NK 22013_12828_003.fcs","UCLA","12828","3",0.237267904509284,1789,"CD14-Lineage-",7540
"CD16+CD56-","DC,2f,MONO,2f,NK 22013_12828_003.fcs","UCLA","12828","3",0.0310344827586207,234,"CD14-Lineage-",7540
"CD16-CD56+","DC,2f,MONO,2f,NK 22013_12828_003.fcs","UCLA","12828","3",0.41737400530504,3147,"CD14-Lineage-",7540
"CD14+CD16+","DC,2f,MONO,2f,NK 22013_12828_003.fcs","UCLA","12828","3",0.0147670372570653,348,"CD14+Lineage-",23566
"HLADR+","DC,2f,MONO,2f,NK 22013_12828_003.fcs","UCLA","12828","3",0.809704641350211,1919,"CD16-CD56-",2370
"CD11c-CD123+","DC,2f,MONO,2f,NK 22013_12828_003.fcs","UCLA","12828","3",0.0797290255341324,153,"HLADR+",1919
"CD11c+CD123+","DC,2f,MONO,2f,NK 22013_12828_003.fcs","UCLA","12828","3",0.653986451276707,1255,"HLADR+",1919
"CD11c-CD123-","DC,2f,MONO,2f,NK 22013_12828_003.fcs","UCLA","12828","3",0.0573215216258468,110,"HLADR+",1919
"CD11c+CD123-","DC,2f,MONO,2f,NK 22013_12828_003.fcs","UCLA","12828","3",0.208963001563314,401,"HLADR+",1919
"CD14-Lineage-","DC,2f,MONO,2f,NK 22013_12828_003.fcs","UCLA","12828","3",0.115759576264681,7540,"Live",65135
"Monocytes","DC,2f,MONO,2f,NK 22013_12828_003.fcs","UCLA","12828","3",0.998835016938241,65161,"root",65237
"CD16+CD56-","DC,2f,MONO,2f,NK 22013_1349_001.fcs","UCLA","1349","1",0.0122677882930249,35,"CD14-Lineage-",2853
"CD16+CD56+","DC,2f,MONO,2f,NK 22013_1349_001.fcs","UCLA","1349","1",0.445495969155275,1271,"CD14-Lineage-",2853
"CD16-CD56+","DC,2f,MONO,2f,NK 22013_1349_001.fcs","UCLA","1349","1",0.333683841570277,952,"CD14-Lineage-",2853
"CD16-CD56-","DC,2f,MONO,2f,NK 22013_1349_001.fcs","UCLA","1349","1",0.208552400981423,595,"CD14-Lineage-",2853
"CD14+CD16+","DC,2f,MONO,2f,NK 22013_1349_001.fcs","UCLA","1349","1",0.022729935559461,582,"CD14+Lineage-",25605
"HLADR+","DC,2f,MONO,2f,NK 22013_1349_001.fcs","UCLA","1349","1",0.680672268907563,405,"CD16-CD56-",595
"CD11c-CD123+","DC,2f,MONO,2f,NK 22013_1349_001.fcs","UCLA","1349","1",0.491358024691358,199,"HLADR+",405
"CD11c-CD123-","DC,2f,MONO,2f,NK 22013_1349_001.fcs","UCLA","1349","1",0.316049382716049,128,"HLADR+",405
"CD11c+CD123+","DC,2f,MONO,2f,NK 22013_1349_001.fcs","UCLA","1349","1",0.0345679012345679,14,"HLADR+",405
"CD11c+CD123-","DC,2f,MONO,2f,NK 22013_1349_001.fcs","UCLA","1349","1",0.158024691358025,64,"HLADR+",405
"CD14-Lineage-","DC,2f,MONO,2f,NK 22013_1349_001.fcs","UCLA","1349","1",0.0333173733811353,2853,"Live",85631
"Monocytes","DC,2f,MONO,2f,NK 22013_1349_001.fcs","UCLA","1349","1",0.994287240342301,85631,"root",86123
"CD16+CD56+","DC,2f,MONO,2f,NK 22013_1349_002.fcs","UCLA","1349","2",0.341558950254602,872,"CD14-Lineage-",2553
"CD16+CD56-","DC,2f,MONO,2f,NK 22013_1349_002.fcs","UCLA","1349","2",0.0254602428515472,65,"CD14-Lineage-",2553
"CD16-CD56+","DC,2f,MONO,2f,NK 22013_1349_002.fcs","UCLA","1349","2",0.313356835095966,800,"CD14-Lineage-",2553
"CD16-CD56-","DC,2f,MONO,2f,NK 22013_1349_002.fcs","UCLA","1349","2",0.319623971797885,816,"CD14-Lineage-",2553
"CD14+CD16+","DC,2f,MONO,2f,NK 22013_1349_002.fcs","UCLA","1349","2",0.0242367012905257,539,"CD14+Lineage-",22239
"HLADR+","DC,2f,MONO,2f,NK 22013_1349_002.fcs","UCLA","1349","2",0.786764705882353,642,"CD16-CD56-",816
"CD11c-CD123+","DC,2f,MONO,2f,NK 22013_1349_002.fcs","UCLA","1349","2",0.403426791277259,259,"HLADR+",642
"CD11c+CD123+","DC,2f,MONO,2f,NK 22013_1349_002.fcs","UCLA","1349","2",0.0996884735202492,64,"HLADR+",642
"CD11c+CD123-","DC,2f,MONO,2f,NK 22013_1349_002.fcs","UCLA","1349","2",0.306853582554517,197,"HLADR+",642
"CD11c-CD123-","DC,2f,MONO,2f,NK 22013_1349_002.fcs","UCLA","1349","2",0.190031152647975,122,"HLADR+",642
"CD14-Lineage-","DC,2f,MONO,2f,NK 22013_1349_002.fcs","UCLA","1349","2",0.0422276621787026,2553,"Live",60458
"Monocytes","DC,2f,MONO,2f,NK 22013_1349_002.fcs","UCLA","1349","2",0.997623840797333,60458,"root",60602
"CD16-CD56+","DC,2f,MONO,2f,NK 22013_1349_003.fcs","UCLA","1349","3",0.326877470355731,827,"CD14-Lineage-",2530
"CD16-CD56-","DC,2f,MONO,2f,NK 22013_1349_003.fcs","UCLA","1349","3",0.213438735177866,540,"CD14-Lineage-",2530
"CD16+CD56+","DC,2f,MONO,2f,NK 22013_1349_003.fcs","UCLA","1349","3",0.453359683794466,1147,"CD14-Lineage-",2530
"CD16+CD56-","DC,2f,MONO,2f,NK 22013_1349_003.fcs","UCLA","1349","3",0.00632411067193676,16,"CD14-Lineage-",2530
"CD14+CD16+","DC,2f,MONO,2f,NK 22013_1349_003.fcs","UCLA","1349","3",0.0220512609536348,536,"CD14+Lineage-",24307
"HLADR+","DC,2f,MONO,2f,NK 22013_1349_003.fcs","UCLA","1349","3",0.733333333333333,396,"CD16-CD56-",540
"CD11c-CD123+","DC,2f,MONO,2f,NK 22013_1349_003.fcs","UCLA","1349","3",0.507575757575758,201,"HLADR+",396
"CD11c+CD123+","DC,2f,MONO,2f,NK 22013_1349_003.fcs","UCLA","1349","3",0.0328282828282828,13,"HLADR+",396
"CD11c-CD123-","DC,2f,MONO,2f,NK 22013_1349_003.fcs","UCLA","1349","3",0.343434343434343,136,"HLADR+",396
"CD11c+CD123-","DC,2f,MONO,2f,NK 22013_1349_003.fcs","UCLA","1349","3",0.116161616161616,46,"HLADR+",396
"CD14-Lineage-","DC,2f,MONO,2f,NK 22013_1349_003.fcs","UCLA","1349","3",0.0314974353866839,2530,"Live",80324
"Monocytes","DC,2f,MONO,2f,NK 22013_1349_003.fcs","UCLA","1349","3",0.995414776811163,80324,"root",80694
"CD16-CD56+","DC,2f,MONO,2f,NK 22013_1369_001.fcs","UCLA","1369","1",0.221724011713031,2423,"CD14-Lineage-",10928
"CD16+CD56+","DC,2f,MONO,2f,NK 22013_1369_001.fcs","UCLA","1369","1",0.445827232796486,4872,"CD14-Lineage-",10928
"CD16-CD56-","DC,2f,MONO,2f,NK 22013_1369_001.fcs","UCLA","1369","1",0.264915812591508,2895,"CD14-Lineage-",10928
"CD16+CD56-","DC,2f,MONO,2f,NK 22013_1369_001.fcs","UCLA","1369","1",0.0675329428989751,738,"CD14-Lineage-",10928
"CD14+CD16+","DC,2f,MONO,2f,NK 22013_1369_001.fcs","UCLA","1369","1",0.0239691136253955,447,"CD14+Lineage-",18649
"HLADR+","DC,2f,MONO,2f,NK 22013_1369_001.fcs","UCLA","1369","1",0.63972366148532,1852,"CD16-CD56-",2895
"CD11c-CD123+","DC,2f,MONO,2f,NK 22013_1369_001.fcs","UCLA","1369","1",0.255939524838013,474,"HLADR+",1852
"CD11c+CD123+","DC,2f,MONO,2f,NK 22013_1369_001.fcs","UCLA","1369","1",0.0372570194384449,69,"HLADR+",1852
"CD11c-CD123-","DC,2f,MONO,2f,NK 22013_1369_001.fcs","UCLA","1369","1",0.106371490280778,197,"HLADR+",1852
"CD11c+CD123-","DC,2f,MONO,2f,NK 22013_1369_001.fcs","UCLA","1369","1",0.600431965442765,1112,"HLADR+",1852
"CD14-Lineage-","DC,2f,MONO,2f,NK 22013_1369_001.fcs","UCLA","1369","1",0.121476211649622,10928,"Live",89960
"Monocytes","DC,2f,MONO,2f,NK 22013_1369_001.fcs","UCLA","1369","1",0.998664319734935,96451,"root",96580
"CD16-CD56+","DC,2f,MONO,2f,NK 22013_1369_002.fcs","UCLA","1369","2",0.108632229277501,1266,"CD14-Lineage-",11654
"CD16+CD56+","DC,2f,MONO,2f,NK 22013_1369_002.fcs","UCLA","1369","2",0.473142268748927,5514,"CD14-Lineage-",11654
"CD16-CD56-","DC,2f,MONO,2f,NK 22013_1369_002.fcs","UCLA","1369","2",0.334048395400721,3893,"CD14-Lineage-",11654
"CD16+CD56-","DC,2f,MONO,2f,NK 22013_1369_002.fcs","UCLA","1369","2",0.0841771065728505,981,"CD14-Lineage-",11654
"CD14+CD16+","DC,2f,MONO,2f,NK 22013_1369_002.fcs","UCLA","1369","2",0.0141880341880342,249,"CD14+Lineage-",17550
"HLADR+","DC,2f,MONO,2f,NK 22013_1369_002.fcs","UCLA","1369","2",0.836629848445929,3257,"CD16-CD56-",3893
"CD11c+CD123+","DC,2f,MONO,2f,NK 22013_1369_002.fcs","UCLA","1369","2",0.0282468529321461,92,"HLADR+",3257
"CD11c-CD123+","DC,2f,MONO,2f,NK 22013_1369_002.fcs","UCLA","1369","2",0.140927233650599,459,"HLADR+",3257
"CD11c-CD123-","DC,2f,MONO,2f,NK 22013_1369_002.fcs","UCLA","1369","2",0.0623272950568007,203,"HLADR+",3257
"CD11c+CD123-","DC,2f,MONO,2f,NK 22013_1369_002.fcs","UCLA","1369","2",0.768498618360454,2503,"HLADR+",3257
"CD14-Lineage-","DC,2f,MONO,2f,NK 22013_1369_002.fcs","UCLA","1369","2",0.136886863371547,11654,"Live",85136
"Monocytes","DC,2f,MONO,2f,NK 22013_1369_002.fcs","UCLA","1369","2",0.998428421227381,90213,"root",90355
"CD16+CD56+","DC,2f,MONO,2f,NK 22013_1369_003.fcs","UCLA","1369","3",0.498296228986824,4387,"CD14-Lineage-",8804
"CD16-CD56-","DC,2f,MONO,2f,NK 22013_1369_003.fcs","UCLA","1369","3",0.291231258518855,2564,"CD14-Lineage-",8804
"CD16-CD56+","DC,2f,MONO,2f,NK 22013_1369_003.fcs","UCLA","1369","3",0.124375283961836,1095,"CD14-Lineage-",8804
"CD16+CD56-","DC,2f,MONO,2f,NK 22013_1369_003.fcs","UCLA","1369","3",0.0860972285324852,758,"CD14-Lineage-",8804
"CD14+CD16+","DC,2f,MONO,2f,NK 22013_1369_003.fcs","UCLA","1369","3",0.020131225767969,405,"CD14+Lineage-",20118
"HLADR+","DC,2f,MONO,2f,NK 22013_1369_003.fcs","UCLA","1369","3",0.758970358814353,1946,"CD16-CD56-",2564
"CD11c+CD123+","DC,2f,MONO,2f,NK 22013_1369_003.fcs","UCLA","1369","3",0.0318602261048304,62,"HLADR+",1946
"CD11c+CD123-","DC,2f,MONO,2f,NK 22013_1369_003.fcs","UCLA","1369","3",0.674203494347379,1312,"HLADR+",1946
"CD11c-CD123+","DC,2f,MONO,2f,NK 22013_1369_003.fcs","UCLA","1369","3",0.224049331963001,436,"HLADR+",1946
"CD11c-CD123-","DC,2f,MONO,2f,NK 22013_1369_003.fcs","UCLA","1369","3",0.0698869475847893,136,"HLADR+",1946
"CD14-Lineage-","DC,2f,MONO,2f,NK 22013_1369_003.fcs","UCLA","1369","3",0.117888083983878,8804,"Live",74681
"Monocytes","DC,2f,MONO,2f,NK 22013_1369_003.fcs","UCLA","1369","3",0.998400763506455,77413,"root",77537
"CD16-CD56-","lot 12828_D1_D01.fcs","Miami","12828","1",0.154963041182682,1761,"CD14-Lineage-",11364
"CD16+CD56-","lot 12828_D1_D01.fcs","Miami","12828","1",0.0683738120380148,777,"CD14-Lineage-",11364
"CD16-CD56+","lot 12828_D1_D01.fcs","Miami","12828","1",0.40285110876452,4578,"CD14-Lineage-",11364
"CD16+CD56+","lot 12828_D1_D01.fcs","Miami","12828","1",0.373812038014784,4248,"CD14-Lineage-",11364
"CD14+CD16+","lot 12828_D1_D01.fcs","Miami","12828","1",0.00145085237577077,32,"CD14+Lineage-",22056
"HLADR+","lot 12828_D1_D01.fcs","Miami","12828","1",0.745031232254401,1312,"CD16-CD56-",1761
"CD11c-CD123-","lot 12828_D1_D01.fcs","Miami","12828","1",0.164634146341463,216,"HLADR+",1312
"CD11c+CD123+","lot 12828_D1_D01.fcs","Miami","12828","1",0.483231707317073,634,"HLADR+",1312
"CD11c+CD123-","lot 12828_D1_D01.fcs","Miami","12828","1",0.183689024390244,241,"HLADR+",1312
"CD11c-CD123+","lot 12828_D1_D01.fcs","Miami","12828","1",0.16844512195122,221,"HLADR+",1312
"CD14-Lineage-","lot 12828_D1_D01.fcs","Miami","12828","1",0.119004733380807,11364,"Live",95492
"Monocytes","lot 12828_D1_D01.fcs","Miami","12828","1",0.986343006181587,96056,"root",97386
"CD16-CD56+","lot 12828_D2_D02.fcs","Miami","12828","2",0.415720891130727,5934,"CD14-Lineage-",14274
"CD16+CD56-","lot 12828_D2_D02.fcs","Miami","12828","2",0.0582177385456074,831,"CD14-Lineage-",14274
"CD16-CD56-","lot 12828_D2_D02.fcs","Miami","12828","2",0.197842230629116,2824,"CD14-Lineage-",14274
"CD16+CD56+","lot 12828_D2_D02.fcs","Miami","12828","2",0.32821913969455,4685,"CD14-Lineage-",14274
"CD14+CD16+","lot 12828_D2_D02.fcs","Miami","12828","2",0.00110864745011086,33,"CD14+Lineage-",29766
"HLADR+","lot 12828_D2_D02.fcs","Miami","12828","2",0.831090651558074,2347,"CD16-CD56-",2824
"CD11c+CD123+","lot 12828_D2_D02.fcs","Miami","12828","2",0.518108223263741,1216,"HLADR+",2347
"CD11c+CD123-","lot 12828_D2_D02.fcs","Miami","12828","2",0.228376651043886,536,"HLADR+",2347
"CD11c-CD123-","lot 12828_D2_D02.fcs","Miami","12828","2",0.110779718789945,260,"HLADR+",2347
"CD11c-CD123+","lot 12828_D2_D02.fcs","Miami","12828","2",0.142735406902429,335,"HLADR+",2347
"CD14-Lineage-","lot 12828_D2_D02.fcs","Miami","12828","2",0.109771290585539,14274,"Live",130034
"Monocytes","lot 12828_D2_D02.fcs","Miami","12828","2",0.986088595664467,130780,"root",132625
"CD16-CD56-","lot 12828_D3_D03.fcs","Miami","12828","3",0.215607307535166,3694,"CD14-Lineage-",17133
"CD16-CD56+","lot 12828_D3_D03.fcs","Miami","12828","3",0.409969065546022,7024,"CD14-Lineage-",17133
"CD16+CD56-","lot 12828_D3_D03.fcs","Miami","12828","3",0.0621023755325979,1064,"CD14-Lineage-",17133
"CD16+CD56+","lot 12828_D3_D03.fcs","Miami","12828","3",0.312321251386214,5351,"CD14-Lineage-",17133
